,Unnamed: 0.1,Unnamed: 0,name,type,images,labels
2688,2688,2688,ISIC:train:0430,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000528.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000528_segmentation.png
2689,2689,2689,ISIC:train:0431,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000529.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000529_segmentation.png
2690,2690,2690,ISIC:train:0432,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000530.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000530_segmentation.png
2691,2691,2691,ISIC:train:0433,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000531.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000531_segmentation.png
2692,2692,2692,ISIC:train:0434,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000532.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000532_segmentation.png
2693,2693,2693,ISIC:train:0435,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000533.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000533_segmentation.png
2694,2694,2694,ISIC:train:0436,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000534.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000534_segmentation.png
2695,2695,2695,ISIC:train:0437,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000535.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000535_segmentation.png
2696,2696,2696,ISIC:train:0438,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000536.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000536_segmentation.png
2697,2697,2697,ISIC:train:0439,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000538.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000538_segmentation.png
2698,2698,2698,ISIC:train:0440,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000539.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000539_segmentation.png
2699,2699,2699,ISIC:train:0441,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000540.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000540_segmentation.png
2700,2700,2700,ISIC:train:0442,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000541.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000541_segmentation.png
2701,2701,2701,ISIC:train:0443,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000542.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000542_segmentation.png
2702,2702,2702,ISIC:train:0444,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000543.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000543_segmentation.png
2703,2703,2703,ISIC:train:0445,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000544.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000544_segmentation.png
2704,2704,2704,ISIC:train:0446,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000545.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000545_segmentation.png
2705,2705,2705,ISIC:train:0447,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000546.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000546_segmentation.png
2706,2706,2706,ISIC:train:0448,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000547.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000547_segmentation.png
2707,2707,2707,ISIC:train:0449,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000548.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000548_segmentation.png
2708,2708,2708,ISIC:train:0450,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000549.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000549_segmentation.png
2709,2709,2709,ISIC:train:0451,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000550.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000550_segmentation.png
2710,2710,2710,ISIC:train:0452,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000551.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000551_segmentation.png
2711,2711,2711,ISIC:train:0453,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000552.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000552_segmentation.png
2712,2712,2712,ISIC:train:0454,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000554.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000554_segmentation.png
2713,2713,2713,ISIC:train:0455,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000555.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000555_segmentation.png
2714,2714,2714,ISIC:train:0456,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000556.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000556_segmentation.png
2715,2715,2715,ISIC:train:0457,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000882.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000882_segmentation.png
2716,2716,2716,ISIC:train:0458,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000900.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000900_segmentation.png
2717,2717,2717,ISIC:train:0459,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0000999.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0000999_segmentation.png
2718,2718,2718,ISIC:train:0460,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001100.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001100_segmentation.png
2719,2719,2719,ISIC:train:0461,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001102.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001102_segmentation.png
2720,2720,2720,ISIC:train:0462,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001103.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001103_segmentation.png
2721,2721,2721,ISIC:train:0463,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001105.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001105_segmentation.png
2722,2722,2722,ISIC:train:0464,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001118.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001118_segmentation.png
2723,2723,2723,ISIC:train:0465,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001119.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001119_segmentation.png
2724,2724,2724,ISIC:train:0466,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001126.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001126_segmentation.png
2725,2725,2725,ISIC:train:0467,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001128.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001128_segmentation.png
2726,2726,2726,ISIC:train:0468,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001131.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001131_segmentation.png
2727,2727,2727,ISIC:train:0469,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001133.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001133_segmentation.png
2728,2728,2728,ISIC:train:0470,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001134.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001134_segmentation.png
2729,2729,2729,ISIC:train:0471,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001140.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001140_segmentation.png
2730,2730,2730,ISIC:train:0472,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001142.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001142_segmentation.png
2731,2731,2731,ISIC:train:0473,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001148.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001148_segmentation.png
2732,2732,2732,ISIC:train:0474,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001152.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001152_segmentation.png
2733,2733,2733,ISIC:train:0475,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0001960.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0001960_segmentation.png
2734,2734,2734,ISIC:train:0476,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002093.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002093_segmentation.png
2735,2735,2735,ISIC:train:0477,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002107.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002107_segmentation.png
2736,2736,2736,ISIC:train:0478,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002206.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002206_segmentation.png
2737,2737,2737,ISIC:train:0479,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002246.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002246_segmentation.png
2738,2738,2738,ISIC:train:0480,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002251.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002251_segmentation.png
2739,2739,2739,ISIC:train:0481,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002287.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002287_segmentation.png
2740,2740,2740,ISIC:train:0482,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002353.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002353_segmentation.png
2741,2741,2741,ISIC:train:0483,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002374.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002374_segmentation.png
2742,2742,2742,ISIC:train:0484,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002438.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002438_segmentation.png
2743,2743,2743,ISIC:train:0485,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002439.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002439_segmentation.png
2744,2744,2744,ISIC:train:0486,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002453.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002453_segmentation.png
2745,2745,2745,ISIC:train:0487,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002459.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002459_segmentation.png
2746,2746,2746,ISIC:train:0488,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002469.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002469_segmentation.png
2747,2747,2747,ISIC:train:0489,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002476.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002476_segmentation.png
2748,2748,2748,ISIC:train:0490,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002488.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002488_segmentation.png
2749,2749,2749,ISIC:train:0491,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002489.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002489_segmentation.png
2750,2750,2750,ISIC:train:0492,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002616.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002616_segmentation.png
2751,2751,2751,ISIC:train:0493,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002647.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002647_segmentation.png
2752,2752,2752,ISIC:train:0494,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002673.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002673_segmentation.png
2753,2753,2753,ISIC:train:0495,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002780.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002780_segmentation.png
2754,2754,2754,ISIC:train:0496,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002806.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002806_segmentation.png
2755,2755,2755,ISIC:train:0497,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002829.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002829_segmentation.png
2756,2756,2756,ISIC:train:0498,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002836.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002836_segmentation.png
2757,2757,2757,ISIC:train:0499,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002871.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002871_segmentation.png
2758,2758,2758,ISIC:train:0500,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002879.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002879_segmentation.png
2759,2759,2759,ISIC:train:0501,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002885.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002885_segmentation.png
2760,2760,2760,ISIC:train:0502,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002948.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002948_segmentation.png
2761,2761,2761,ISIC:train:0503,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002975.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002975_segmentation.png
2762,2762,2762,ISIC:train:0504,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0002976.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0002976_segmentation.png
2763,2763,2763,ISIC:train:0505,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0003005.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0003005_segmentation.png
2764,2764,2764,ISIC:train:0506,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0003051.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0003051_segmentation.png
2765,2765,2765,ISIC:train:0507,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0003056.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0003056_segmentation.png
2766,2766,2766,ISIC:train:0508,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0003174.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0003174_segmentation.png
2767,2767,2767,ISIC:train:0509,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0003308.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0003308_segmentation.png
2768,2768,2768,ISIC:train:0510,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0003346.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0003346_segmentation.png
2769,2769,2769,ISIC:train:0511,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0003728.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0003728_segmentation.png
2770,2770,2770,ISIC:train:0512,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0004110.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0004110_segmentation.png
2771,2771,2771,ISIC:train:0513,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0004115.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0004115_segmentation.png
2772,2772,2772,ISIC:train:0514,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0004166.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0004166_segmentation.png
2773,2773,2773,ISIC:train:0515,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0004168.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0004168_segmentation.png
2774,2774,2774,ISIC:train:0516,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0004309.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0004309_segmentation.png
2775,2775,2775,ISIC:train:0517,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0004346.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0004346_segmentation.png
2776,2776,2776,ISIC:train:0518,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0004715.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0004715_segmentation.png
2777,2777,2777,ISIC:train:0519,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0004985.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0004985_segmentation.png
2778,2778,2778,ISIC:train:0520,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0005000.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0005000_segmentation.png
2779,2779,2779,ISIC:train:0521,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0005187.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0005187_segmentation.png
2780,2780,2780,ISIC:train:0522,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0005548.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0005548_segmentation.png
2781,2781,2781,ISIC:train:0523,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0005555.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0005555_segmentation.png
2782,2782,2782,ISIC:train:0524,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0005620.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0005620_segmentation.png
2783,2783,2783,ISIC:train:0525,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0005639.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0005639_segmentation.png
2784,2784,2784,ISIC:train:0526,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0005666.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0005666_segmentation.png
2785,2785,2785,ISIC:train:0527,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0005787.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0005787_segmentation.png
2786,2786,2786,ISIC:train:0528,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006021.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006021_segmentation.png
2787,2787,2787,ISIC:train:0529,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006114.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006114_segmentation.png
2788,2788,2788,ISIC:train:0530,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006193.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006193_segmentation.png
2789,2789,2789,ISIC:train:0531,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006326.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006326_segmentation.png
2790,2790,2790,ISIC:train:0532,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006350.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006350_segmentation.png
2791,2791,2791,ISIC:train:0533,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006612.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006612_segmentation.png
2792,2792,2792,ISIC:train:0534,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006711.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006711_segmentation.png
2793,2793,2793,ISIC:train:0535,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006776.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006776_segmentation.png
2794,2794,2794,ISIC:train:0536,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006795.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006795_segmentation.png
2795,2795,2795,ISIC:train:0537,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006800.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006800_segmentation.png
2796,2796,2796,ISIC:train:0538,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006940.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006940_segmentation.png
2797,2797,2797,ISIC:train:0539,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0006982.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0006982_segmentation.png
2798,2798,2798,ISIC:train:0540,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0007038.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0007038_segmentation.png
2799,2799,2799,ISIC:train:0541,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0007087.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0007087_segmentation.png
2800,2800,2800,ISIC:train:0542,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0007322.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0007322_segmentation.png
2801,2801,2801,ISIC:train:0543,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0007475.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0007475_segmentation.png
2802,2802,2802,ISIC:train:0544,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0007557.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0007557_segmentation.png
2803,2803,2803,ISIC:train:0545,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/images/ISIC_0007693.png,/project/ahnailab/data/segmentation/ISIC_resize/trainset_224x224/labels/ISIC_0007693_segmentation.png
